"","V1","V2","X.1","X","ID_Year","Family","Block","Treatment","Region","Site.Lat","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period","Region.period"
"245",-1.51388305098359,0.348391268488659,245,492,"S36_2011",340,4,"D","1.North","42.3_S36",89,203.798701298701,0.2464,10.2122418966667,0.366518913666667,"Pre","1.North_Pre"
"246",-0.592205234545237,0.960688216940232,246,499,"S36_2011",341,3,"D","1.North","42.3_S36",87,213.802816901408,0.215151515151515,12.2272033366667,0.545602504333333,"Pre","1.North_Pre"
"247",-2.65598721051675,-1.06402941957551,247,500,"S36_2011",341,4,"D","1.North","42.3_S36",88,206.233766233766,0.243157894736842,5.49252329233333,0.106050616333333,"Pre","1.North_Pre"
"248",0.23956963296146,2.34700660090656,248,507,"S36_2011",342,3,"D","1.North","42.3_S36",88,178.773424190801,0.209642857142857,18.1107456333333,0.667551219666667,"Pre","1.North_Pre"
"249",-3.04401106870932,0.711288882150196,249,508,"S36_2011",342,4,"D","1.North","42.3_S36",85,172.268907563025,0.324545454545455,9.945109803,0.210731584333333,"Pre","1.North_Pre"
"250",-1.57568716640042,1.19565476404997,250,515,"S36_2011",343,3,"D","1.North","42.3_S36",81,206.359743040685,0.259444444444444,11.8142212133333,0.458794183,"Pre","1.North_Pre"
"251",-2.25666815375758,-1.3363202479819,251,516,"S36_2011",343,4,"D","1.North","42.3_S36",86,217.878787878788,0.200869565217391,5.993522035,0.0737799503333333,"Pre","1.North_Pre"
"252",0.9130443566914,1.50537449358183,252,523,"S36_2011",344,3,"D","1.North","42.3_S36",92,229.6336996337,0.182,15.8554958233333,0.729422098666667,"Pre","1.North_Pre"
"253",1.75844948739002,-2.12074628082692,253,524,"S36_2011",344,4,"D","1.North","42.3_S36",106,379.853658536585,0.132258064516129,10.766753,0.382185902,"Pre","1.North_Pre"
"254",-2.11565784057778,0.688841847278469,254,532,"S36_2011",345,4,"D","1.North","42.3_S36",88,187.849462365591,0.290625,13.3423149033333,0.176585979,"Pre","1.North_Pre"
"255",1.23661277493483,0.572114093274053,255,539,"S36_2011",346,3,"D","1.North","42.3_S36",97,250.971128608924,0.1524,14.2248468266667,0.664981045333333,"Pre","1.North_Pre"
"256",-1.97447946565921,0.464114461486538,256,540,"S36_2011",346,4,"D","1.North","42.3_S36",93,169.538714991763,0.275909090909091,12.0405108,0.213872463,"Pre","1.North_Pre"
"257",0.524228521050351,0.113602194323426,257,547,"S36_2011",347,3,"D","1.North","42.3_S36",93,279.166666666667,0.1824,12.8968069033333,0.527818086,"Pre","1.North_Pre"
"258",-2.00816528093571,-0.309954189464946,258,548,"S36_2011",347,4,"D","1.North","42.3_S36",92,189.773828756058,0.2476,9.72726685133333,0.156005007666667,"Pre","1.North_Pre"
"259",0.110669493343381,0.0954298225551792,259,555,"S36_2011",348,3,"D","1.North","42.3_S36",101,207.142857142857,0.184871794871795,12.7959248433333,0.438857968333333,"Pre","1.North_Pre"
"260",2.70665320029343,-0.162254171268959,260,556,"S36_2011",348,4,"D","1.North","42.3_S36",109,318.063241106719,0.133157894736842,14.6258584433333,0.759227220666667,"Pre","1.North_Pre"
"261",-0.0579162835418251,0.664250423153717,261,564,"S36_2011",349,4,"D","1.North","42.3_S36",94,216.75,0.2,12.1758592433333,0.575504667,"Pre","1.North_Pre"
"262",0.324348373097331,-0.966497520706211,262,73,"S02_2014",28,3,"W","3.South","32.9_S02",93,318.134490238612,0.170740740740741,9.33440165133333,0.453797760333333,"Peak","3.South_Peak"
"263",-1.61014633567989,0.55629856780053,263,81,"S02_2014",28,4,"W","3.South","32.9_S02",90,215.113122171946,0.27625,5.820800557,0.653259168666667,"Peak","3.South_Peak"
"264",1.16514720666885,0.0997147968856524,264,153,"S02_2014",29,3,"W","3.South","32.9_S02",95,272.156862745098,0.139090909090909,12.0601729133333,0.665579471333333,"Peak","3.South_Peak"
"265",1.21429285817815,1.73392532532077,265,16,"S02_2014",29,4,"W","3.South","32.9_S02",97,225.266272189349,0.195,15.94187535,0.835919675333333,"Peak","3.South_Peak"
"266",1.68310453375336,0.504663408447206,266,233,"S02_2014",30,3,"W","3.South","32.9_S02",101,271.722222222222,0.156521739130435,13.57576004,0.77509523,"Peak","3.South_Peak"
